ADF effect strength initiating heroin with Rx OUD	Base survival probability H OD relative to Rx	Base survival probability Rx OD	Developing HUD rate no Rx OUD 	Developing HUD rate with Rx OUD 	Developing Rx OUD rate 	Fentanyl effect on base survival max relative to H	Fentanyl effect on OD rate H max	Fraction Nx kits to H users 	Heroin availability strength developing HUD	Heroin availability strength initiating NDHU no Rx	Heroin availability strength net quit NDHU	Initial stock correction[RXM]	Initial stock correction[NDH]	Initial stock correction[OUB]	Initial stock correction[OUM]	Initial stock correction[OUV]	Initial stock correction[OUT]	Initial stock correction[OUR]	Initial stock correction[OUS]	Initial stock correction[OHB]	Initial stock correction[OHM]	Initial stock correction[OHV]	Initial stock correction[OHT]	Initial stock correction[OHR]	Initial stock correction[OHS]	Initial stock correction[HUB]	Initial stock correction[HUM]	Initial stock correction[HUV]	Initial stock correction[HUT]	Initial stock correction[HUR]	Initial stock correction[HUS]	Initiating heroin no Rx base 	Initiating Rx misuse diverted base 	Initiation rate heroin with Rx misuse 	Initiation rate heroin with Rx OUD relative to Rx misuse	Initiation rate Rx misuse own Rx 	Net quit rate heroin with Rx misuse 	Net quit rate heroin with Rx OUD 	Net quit rate NDHU 	Net quit rate Rx misuse	NSDUH misuse redefinition fixed effect	Nx kit distribution efficiency	Overdose rate base HUD	Overdose rate NDHU relative to HUD	Overdose rate base Rx misuse	Overdose rate base Rx OUD	Overdose rate synth baseline	Perceived risk strength initiating heroin with Rx use	Perceived risk strength initiating NDHU no Rx	Perceived risk strength initiating Rx misuse diverted	Perceived risk strength initiating Rx misuse own Rx	Perceived risk strength net quit heroin with Rx OUD	Perceived risk strength net quit NDHU	Perceived risk strength net quit NDHU with Rx	Perceived risk strength net quit Rx misuse	Relapse rate HUD	Relapse rate Rx OUD relative to HUD	Remission rate Rx OUD relative to HUD	Rx availability strength developing Rx OUD	Rx availability strength initiating Rx misuse	Rx availability strength net quit Rx misuse	Rx vs H availability strength developing HUD with Rx OUD	Rx vs H availability strength initiating heroin with Rx OUD	Rx vs H availability strength initiating NDHU with Rx	Social influence strength developing HUD	Social influence strength developing Rx OUD	Social influence strength initiating heroin with Rx OUD	Social influence strength initiating NDHU no Rx	Social influence strength initiating NDHU with Rx	Social influence strength initiating Rx misuse	Time to stabilize remission	Tx seeking rate Rx OUD no H total
0.27407165	0.97869017	0.97248582	0.05	0.65180106	0.024907944	0.71824013	2.0154168	0.94507846	0.03507403	0.014444314	1.3389133	1.1695234	1.1695673999999998	0.91332239	0.9749533	1.0744566	1.1093879999999998	0.81946074	0.81197377	0.9866207	1.1105525	0.91163014	1.1186348999999998	1.0272522	0.8476879	0.8	1.1576727	0.95042837	0.80771802	1.0795003	1.1896973	116889.76	1987345.8	0.012884015	4.3948717	0.030119248	0.095741602	0.030948332	0.47390808	0.15099505	0.44449113	0.00032878587	0.15136458	0.2733388	0.0010012571	0.24169645	0.0068101881000000005	0.96491159	0.3750206	0.72291771	0.50202712	0.14458304	0.0036313986	0.011818881000000002	0.62215427	0.56724231	0.17524885	1.1374514	1.4943646000000002	0.87261907	1.0159831	1.0463175	0.10145287	0.28085170000000004	0.017155581	0.095296328	1.9233933	0.303123	1.7719196	0.30820216	9.6622031	0.55895383
0.48230323	0.98260894	0.97260158	0.051716411	0.61633647	0.027722981	0.75579535	2.0572523	0.93197171	0.0087483955	0.011160294	1.133435	1.1029705	1.1998631000000002	1.1353163999999998	1.1284738	1.0255663000000002	1.103846	0.80663779	0.8	1.0951133999999998	0.98180541	1.1721944	1.1996736	0.97021857	0.8	0.84726975	1.2	1.0991327	0.81719412	0.83654326	1.1954533	114797.6	2032081.3	0.013821371	3.9286694	0.039913664	0.051664425	0.019758915	0.49388254	0.14863841	0.47502868	0.0003464207	0.16991475	0.25	0.001477639	0.24191709	0.007752675	0.91678167	0.31971459	0.67669471	0.82363813	0.11698928	0.018085468	0.016261848	0.59258985	0.52816855	0.18399096	1.0721291000000002	1.4921663	0.69705849	1.0211513	0.99789063	0.0047861215000000006	0.052786591	0.035075749	0.030126145	1.9664234	0.30297157	1.8277729	0.35557782	9.0890276	0.63510896
0.16862068	0.98675299	0.97265868	0.051254135	0.58303092	0.022913056	0.76585931	2.0403587	0.92293554	0.045473177	0.066539133	1.7256093999999995	1.1876037	1.2	1.0181637	0.97167886	1.1258026	1.1704138000000002	0.80280632	0.80295371	0.8	1.2	1.1645048999999998	1.1451496	0.83681608	0.88551642	1.0406407	1.180092	0.87428053	0.80579831	1.1493993999999998	1.2	117232.32	1889993.0	0.01457292	4.6054129	0.031643062	0.13080492	0.11784385	0.48927447	0.18386776	0.38819955	0.00034746322	0.18633803	0.25607899	0.0021777805	0.23944468	0.0084666671	1.0134613	0.37038236	0.59844904	0.54072355	0.12867373	0.033805774	0.0037374807	0.43996801	0.6239753	0.14032922	1.1347432	1.8354409	0.21657607	1.1243112	1.1219907	0.005165220900000001	0.30419971	0.011175325	0.013236765	1.8586604	0.22996805	1.6700853	0.68077582	9.802515199999998	0.51364702
0.082947492	0.97815072	0.97389765	0.05	0.59508549	0.024456099	0.72390618	2.0201968	0.94440595	0.0070922669	0.054566909	1.466337	1.1919828	1.1807781000000002	0.92673372	1.0108146999999998	0.97651574	1.0537493999999998	0.92682855	0.8	0.81655568	1.0738359	0.91456672	0.84986614	0.94501541	1.0344324	0.8	1.1913083	0.99410572	0.8	1.1547935	1.1683963	118288.19	1870443.3	0.012986329	4.218871900000001	0.030764208	0.10909373	0.01	0.49724984	0.15283577	0.48332316	0.00033958053	0.15455219	0.2835357	0.0016746109	0.2485713	0.006902061	0.86334945	0.34484781	0.47052962	0.59134863	0.043031511	1e-06	0.005309311800000001	0.69780346	0.52857689	0.29100032	1.3451277	1.5537996	0.29336549	1.2267959	1.2019906	0.0014555598000000002	0.46342491	0.010662152	0.11623207	1.8223213	0.2088003	1.6084805	0.77024973	9.9919165	0.43792491
0.11411377	0.98848966	0.97649351	0.055704957	0.5362366	0.031243152000000007	0.8	2.1344072999999995	0.93419856	0.036887838	0.068700685	1.6210368	1.1492583	1.1617573	1.1580437	0.83839013	0.98010719	0.81758933	0.89239287	0.81136896	1.1624948999999998	0.82792425	1.0490488000000002	1.1054294	1.0823834	0.96372038	1.0617444	1.0920040000000002	0.88027558	0.84594424	1.1793316	1.1636688	113399.75	1846163.7	0.012424673	4.309946900000001	0.040908046	0.099463529	0.079322905	0.48370076	0.12834764	0.44985863	0.00034528586	0.19995384	0.27144433	0.001	0.28810315	0.0099031882	0.9683107	0.30026896	0.45205283	0.63378057	0.31027635	0.058824672	0.027891444	0.4823667	0.57425736	0.42462483	1.8141895	1.2672205	0.45513925	0.44109321	1.0799504999999998	0.0087417868	0.20118866	0.012044503	0.016863249	2.0	0.17117220000000002	1.9226623	0.91159709	10.012286	0.44701588
1.0	0.97972559	0.97396406	0.061108488	0.59451756	0.031875061	0.75267643	2.0415124	0.93051923	0.0006608048599999999	1e-06	1.0936385	1.0911314	1.1832356000000002	0.92122716	0.841404	1.0594153999999998	0.89032336	0.81081305	0.82566311	0.80863855	1.1219815	1.0092628	0.81367994	1.0318252	0.81757798	1.1167849	1.0486346000000002	1.2	0.82883867	0.99332426	1.1770671	119126.62	2030698.5	0.012246589	4.1241403	0.040185431	0.035215546	0.040339448	0.47943875	0.13128574	0.44382422	0.00032975583	0.16936423	0.25	0.0023323951	0.25498299	0.0076587304	0.88053477	0.29024103	0.55855396	0.76706625	0.31263981	0.014080069	0.18254187	0.5427856	0.53108938	0.13314897	1.0021568	1.3171631	0.45398413	1.5757356000000002	0.89250386	0.12824197	0.079261921	0.034170196	1e-06	1.9476902	0.15375833	1.7753968999999998	0.5737809	9.3563671	0.42731424
0.080534668	0.98734672	0.97071981	0.052618067	0.5403983	0.028008091	0.77967225	2.0871196	0.91342974	0.08381892	1e-06	1.242116	1.1824815	1.1792518	1.1917627	0.85275714	0.8	0.97535347	0.80567149	0.81152266	1.1661892	0.89801291	0.92849013	0.91761415	0.8937148000000001	0.98459851	0.97183348	1.177526	0.88251024	0.81235719	1.0600813999999998	1.1902397	112663.39	1843350.9	0.013323048	3.715566200000001	0.03622611	0.072533528	0.03260938	0.49159309	0.14825082	0.48044956	0.00034238603	0.18888027	0.25536879	0.0010090656	0.22101073	0.008483061	0.92251788	0.34475282	0.43678045	0.59619485	1e-06	0.014246717	0.035831374	0.49020803	0.53484482	0.15845657	1.0041783000000002	0.92031869	0.19376768	0.8272101999999999	1.3403296	0.0042266018	0.21953093	0.0091961488	0.16949924	2.0	0.32288724	1.8193594	0.86452414	9.2244369	0.83589279
0.28426749	0.98484018	0.97571948	0.052758105	0.6314297	0.024315899	0.7899520000000001	2.0943984	0.93086623	0.073901864	0.040197748	1.699979	1.2	1.1632686	1.1635806	1.0589492	1.0985495	1.0882348999999998	0.8630556999999999	0.80525261	1.1432669	0.89361129	1.1964743	1.178947	0.89620736	0.86732225	0.99493615	1.0951763	0.9839856	0.80136508	0.99369873	1.1967188	118434.11	1813547.7	0.014470847	3.711161	0.037118478	0.11134791	0.026737639	0.49604697	0.1849432	0.4677590999999999	0.00035749241000000004	0.19546818	0.25604551	0.0015096626	0.27251232	0.0088720404	0.87915207	0.42017429	0.49271836	0.8466646999999999	0.3152302	0.045463785	0.021276664	0.49153188	0.49638444	0.33729974	1.4118245	1.5318172	1e-06	1.3295681	1.3879408000000002	0.0063388702	0.30988543	0.0035845956	0.06570548799999999	1.9192571	0.33266485	1.5107408000000002	1.1641349	9.3843394	0.65423635
0.20402287	0.96255165	0.97479367	0.050240048	0.57506293	0.027675403	0.59740382	2.0115461	0.94921837	1e-06	0.026866023	1.286919	1.1781278999999998	1.1971836	1.06748	0.96124674	1.1333514999999998	1.0832437	0.80708295	0.82853592	0.90535804	0.8	1.0086913	0.93715654	1.1173575	0.92452821	0.92719396	1.1855069	0.81215156	0.80093999	1.084418	1.1739786	118546.96	1814111.9	0.0123837	4.7353914	0.035794021	0.081911483	0.12485082	0.46354655	0.15047306	0.46982412	0.00033639267	0.11635048	0.25868987	0.0012708473	0.26285372	0.0050845527	0.89482588	0.18720814	0.62303609	0.66526869	0.30548614	0.0054947479	0.08289405799999999	0.563279	0.58917952	0.12999497	1.0236477	1.1191658000000002	0.30267809	1.0674157	1.0254388	0.01792583	0.4238405	0.074419257	0.016805977	1.939908	0.024344158	1.6994334999999998	0.87443653	10.384246	0.57241841
0.19919486	0.95905891	0.97401915	0.056640583	0.57878829	0.025827283	0.6060116999999999	2.0162586	0.95	1e-06	0.030546544	1.049992	1.1596076000000002	1.1872893	0.82278602	1.1551161	1.1694563999999998	1.0523987	0.8	0.80444834	1.1136131	0.9508576	0.83720699	0.91414359	0.90819445	0.81932694	1.010351	1.2	0.91558679	0.81543082	1.1352451	1.2	114717.48	1871276.4	0.013027028	4.1510408	0.040264622	0.06459419200000001	0.08108974599999999	0.48340299	0.15182921	0.47920723	0.00033977023	0.11472229	0.25347759	0.0017344072	0.26052437	0.0050613225	0.83524915	0.53441736	0.51967464	0.94109567	0.32097332	0.009126847	0.0096526214	0.55451531	0.64084977	0.19149193	1.1436976	1.4730928	0.45559501	0.73693766	1.2006351999999998	0.018095193	0.1944419	0.017664428	0.046679644000000006	1.8853831	0.5899279000000001	1.7690406000000003	0.67947817	8.659670199999999	0.52200346
0.53412222	0.98889143	0.96977105	0.050792839000000006	0.54673639	0.027445694	0.76091393	2.0236866	0.92249767	0.022145044	0.069316185	1.5206506000000002	1.2	1.2	0.93110363	0.92607724	0.93909889	0.98735026	0.80809942	0.85182058	1.0983105	1.1742367	0.83654343	1.1117467	1.0214989	1.0483806	1.1826149	1.1641347	1.2	0.80698355	1.1974766	1.1053954	122892.62	1800000.0	0.0127127	4.871120200000001	0.036247971	0.099128774	0.10995143	0.49592336	0.15898868	0.43176683	0.00035450132000000004	0.18342921	0.25	0.0014349469	0.21799944	0.0080932084	1.0056041999999998	0.39524816	0.40926909	0.69898917	0.055406171	0.0091200999	0.0224237	0.57609813	0.65748838	0.15069338	1.1336716	1.2648874	0.073910788	1.1233313	1.2067105	0.073518127	0.20227078	1e-06	0.022322622	1.9086159	0.16786376	1.9386155	1.0588628	10.100438	0.70751859
0.2028726	0.98042531	0.97494234	0.066906301	0.45393436	0.028067368	0.74816659	2.0	0.92675105	0.013275937	0.0044348976	1.4396223999999995	1.0615202	1.1997071	0.86233247	1.0278986	0.83920264	1.1337008	0.82844455	0.82856516	0.8	1.0044314	1.1868775	1.0376918	0.95905753	0.90540493	1.1131116	1.1536001	1.2	0.82096737	1.1880321000000005	1.1997973	118314.28	1882353.7	0.01192482	4.9474353	0.034415062	0.05645968	0.2	0.49237896	0.11940741	0.48264086	0.00034588343	0.17908752	0.25205746	0.0018204326	0.25455765	0.0074230284	0.92694285	0.30614239	0.64320858	0.7035389	1e-06	0.033061787	0.10232078	1.0506825	0.5626722	0.13468824	1.0043746999999998	1.1817388999999998	0.25848008	1.600495	1.559364	0.004460245900000001	0.11263841	0.014784823	0.018422248	1.8530843	0.19475471	2.0	0.61198252	9.9314777	0.88871752
1e-06	0.98212997	0.97386604	0.056826968	0.51364923	0.029908904	0.75570435	2.0060318	0.93557358	0.016348839	0.0089578738	1.5059104	1.1917129	1.1754795	1.2	0.80825773	0.94446381	0.84718776	0.80642489	0.81536086	1.0127539	1.0885234	1.2	0.93428601	0.80946756	0.90899498	0.92321747	1.172589	0.80993394	0.8320259	1.1244645	1.1912724	123174.57	1920114.7	0.013038663999999998	4.2993772	0.035525071	0.091193731	0.067386991	0.5	0.14296317	0.46299494	0.00036159068	0.17480983	0.25	0.0013787421	0.2530743	0.007802806800000002	0.98914195	0.22084525	0.48846243	0.6127243	0.0052183099	0.010263942	0.017543958999999998	0.39713366	0.58652437	0.150046	1.0351306	1.1595437	0.59106861	0.74950153	1.3253115	0.0091000182	0.27219961	0.0060584182	0.0607033	1.9716548	0.018832046	1.8234842	0.71024977	8.6698056	0.46276954
0.16610192	0.98033879	0.9780797	0.050471095999999986	0.53270199	0.029219838	0.75754465	2.0	0.94443174	0.0020702436	0.017079767	1.1898018999999995	1.1684696	1.172823	1.0519068	1.0189444	1.196104	0.96562979	0.8	0.81478936	1.1424214	1.0521086000000002	0.8	1.0276677	1.0044406	0.8	0.9513414	1.1129499	1.0213756	0.83366423	1.1668558	1.1863404	111545.0	1819343.6	0.013433598	4.2865521	0.036192181	0.08754074199999999	0.091315326	0.4892859000000001	0.14851553	0.45707283	0.00034466836000000004	0.18693475	0.25022027	0.0013177288	0.31365857	0.0079696514	0.8963969999999999	0.22182143	0.47196779	0.70327587	0.01030696	0.0005960432599999999	0.029737618	0.56521964	0.52167624	0.23885993	1.2658295	1.2312264	0.23450931	1.1035354	1.6143101999999998	1e-06	0.21961232	0.0034041014	0.019562311	1.9001689	0.14373603	1.8283001	0.8995419	9.814618199999998	0.56868473
0.48098048	0.98755638	0.97149401	0.061009196	0.49373228	0.027257347	0.78432504	2.0095762	0.90992298	0.018327649	1e-06	1.3556482	1.1609448999999998	1.1475048	1.1099517	0.80597715	0.84585637	1.0230741	0.84409247	0.80147199	0.89563149	1.0779019	1.0755256000000002	0.94507844	1.0602455	0.94184924	0.93740934	1.1921138	1.127889	0.81112246	1.0638766000000002	1.1920399	110732.1	1859627.0	0.012571675	4.342067299999999	0.040874074	0.077766534	0.11461153	0.46692712	0.16848517	0.43892763	0.00035795066	0.19433278	0.27927726	0.0011931383	0.22729252	0.0088370354	0.90360309	0.31391364	0.48744048	0.79391675	0.0093372281	0.0042959424	0.061027787	0.37550156	0.50904661	0.22238993	1.1079893	1.2745897	0.16220803	0.83797127	1.3726911	0.019157416	0.08541155800000001	0.012570541	0.081665197	1.9220028	0.26430677	1.9035374	0.91925191	9.0456915	0.57138698
0.74421058	0.98568745	0.97651758	0.052720646	0.6420079000000001	0.029516076	0.75357294	2.0341386000000004	0.94148261	0.0032922734	0.034733566	1.1833308	1.1413779	1.1738704	1.118057	0.90379322	0.9996112	0.98081288	0.85715655	0.83248026	0.88597517	0.91142255	1.0845061000000005	1.0210249	0.86476311	0.90399831	1.0859378999999998	1.2	1.1772288999999998	0.81684452	1.1346609	1.1435926	117579.45	1847251.6	0.01287905	4.4118125	0.031966334	0.092665676	0.07500208900000001	0.4746185000000001	0.14415213	0.45954202	0.00035506119	0.18792807	0.26058903	0.0026651259000000003	0.28056282	0.0080756782	0.92427803	0.36423137	0.51682844	0.47146287	0.37502269	0.0031368739	0.023321055	0.5781095	0.52763913	0.16633485	1.0827979	1.1537415000000002	0.27430687	1.0846534	0.97180187	0.012667766	0.26178254	0.0024500719	0.035299127	2.0	0.26813199	1.8695122	0.84047932	10.079969	0.56926762
1e-06	0.97439044	0.97012315	0.051931672000000005	0.66452699	0.029820013	0.69174748	2.0162447	0.93230921	0.048629214	1e-06	1.4039053	1.1403683	1.1069977	0.83538571	1.0957886	1.0285314	0.93439907	0.86528959	0.83242678	0.94408594	1.0434474	0.89778083	1.1037461000000002	0.87717869	0.98222105	1.0008448	1.1964711	1.1433485	0.80656226	0.96803598	1.1837053999999998	126900.19	1876780.3	0.013451864	4.1894748	0.038292754	0.11070878	0.046921082	0.5	0.15947587	0.39586928	0.00034225812000000013	0.13723143	0.28007684	0.0019290734	0.21830134	0.006218489000000001	0.8987569999999999	0.29941481	0.57371634	0.52627541	1e-06	0.0064324811	0.00470449	0.34558251	0.53312902	0.15209671	1.0295883	1.1636704	0.38319608	0.80421364	0.83536161	0.014588746	0.23429979	0.012736119	0.10160807	1.7978328999999995	0.10647255	1.6819881999999995	0.90042306	10.023829	0.61131362
0.54658744	0.98842044	0.97052002	0.062907991	0.55324109	0.028506235	0.76857739	2.0177313000000003	0.92161577	1e-06	0.0073263828	1.6304302	1.1831962	1.1407687	1.0839903999999998	0.85877765	1.096812	0.95650295	0.80255736	0.84705928	0.93379888	1.0875095	1.0919571	1.0481107	0.99602388	0.8	0.87425546	1.1868927	1.0056929	0.81872152	1.1485941000000002	1.1844297	119047.81	1850423.7	0.012602318	4.9185361	0.039599222	0.091139902	0.15105438	0.5	0.15346584	0.44053174	0.00036162781	0.18578376	0.25035998	0.001	0.22808716	0.0083029552	1.0731311	0.24566881	0.51937398	0.65465515	0.26571459	1e-06	0.034103519	0.43635745	0.56766852	0.27857755	1.4050989	1.413073	0.44995529	0.72510805	0.85409497	0.010036395	0.23704714	0.039209622	1e-06	2.0	0.11656765	1.9644871	0.85427694	9.5262548	0.46859605
0.025787863	0.98681197	0.97194513	0.054747232	0.62183151	0.027078451	0.77750916	2.0402052	0.9210639000000002	0.070684562	0.014742605	1.3973922	1.2	1.1921725	0.89397912	0.82216018	0.95101018	1.1109996000000002	0.82254993	0.80749413	0.84873283	0.88974522	1.121348	1.1338834	0.8567014999999999	0.93872691	1.1954621	1.1085965	0.98578326	0.80253021	0.99595613	1.1920742	117263.21	1927355.9	0.013525921000000002	4.1615025	0.035070372	0.11737672	0.049362243	0.43912971	0.17841931	0.43052673	0.00035331293	0.18574542	0.25698585	0.0029155488	0.22604988	0.0081942712	1.0092685	0.30235931	0.72934607	0.6398308000000001	0.028969117000000006	0.010512995	0.036341663	0.28898018	0.56059478	0.16345842	1.0865669	1.3412002	0.75770304	0.56465765	1.3300631	0.11447436	0.33813088	0.0056133952	0.040442428	1.8838647	0.21034762	1.8083256	0.73457744	9.5557815	0.45093057
0.11110347	0.98638288	0.97492398	0.05	0.37955026	0.031331991000000003	0.76859182	2.0053268	0.93049723	1e-06	0.0043007585	1.251024	0.99642326	1.1979389	1.0340259	1.0481473	0.9086793	0.86806128	0.82878218	0.85328663	0.94745186	0.94926791	0.89555446	1.1763446000000002	1.1447261	0.85385527	1.1318108999999998	1.195251	1.0311262	0.82134987	1.0713384	1.1781751	124046.98	1959215.3	0.012283686	4.6214915	0.041083986	0.081014854	0.08553503900000001	0.48656049	0.10447924	0.45361575	0.00034585633	0.19633209	0.25244358	0.0018793679	0.26396874	0.008583297	0.8608734	0.36751539	0.56515333	0.74869579	0.5	0.0043917449	0.015174096	0.73227725	0.62219061	0.20984734	1.2408112	1.3390801	0.51400054	1.1939582	1.6609659	0.017949328	1e-06	1e-06	0.016121919	1.8583757	0.19877948	2.0	0.53057122	10.107161	0.47726458
0.057523472	0.98429512	0.97247277	0.05	0.66980368	0.027863175	0.76445966	2.0	0.91760298	0.064849825	0.016085541000000002	1.2260303999999995	1.1683596	1.2	1.1113438	0.87819472	1.1094348	1.068092	0.8009970999999999	0.80021415	0.99460679	0.89977192	1.124972	0.86493624	0.83361438	0.88436325	1.2	1.1872764999999998	0.95515127	0.80989455	0.90832608	1.1733836000000002	116232.07	1856465.0	0.012828326	4.4602935	0.03218685	0.060618053	0.05748331900000001	0.5	0.14707458	0.43266146	0.00035629053	0.18830199	0.25749542	0.0015657465	0.23777705	0.0076591644	0.88610668	0.29726566	0.50443474	0.57141417	0.10063348	0.018710436	0.13654591	0.59629303	0.52044729	0.16502306	1.0902265	1.3366733999999998	0.14203064	1.1963247	1.0098372	0.008205894200000001	0.097895618	1e-06	0.022125748	1.8767056	0.19090927	1.8128095	0.77428184	9.2883191	0.45694378
0.040983947	0.9614633	0.97115919	0.067096683	0.49300549	0.028344142000000006	0.58987305	2.0105019	0.95	0.017260948	0.023777327	1.3725148	1.1777591	1.2	1.0095001	1.133628	0.86983529	0.9733926	0.8	0.83040478	1.0463025	0.8	1.188541	0.81877077	0.80310878	0.90955502	0.83563982	1.2	0.83765174	0.82575907	0.91464998	1.1643018	119301.66	1976101.8	0.013023148	4.2428526	0.038689025	0.052401442	0.15485702	0.49757752	0.13759213	0.40951946	0.00033511106	0.1070137	0.26521388	0.001	0.22730018	0.005	0.89008337	0.19309708	0.58482854	0.75022295	0.14688749	0.0085508167	0.013401543	0.5716455	0.5660411999999999	0.27059425	1.3751488	1.095531	0.42105483	1.0332393	1.2584604	0.012083484	0.127027	0.031992071000000004	0.073321759	1.9263740000000005	0.024659052	1.8188389	0.68472008	9.4782149	0.63895183
0.55142882	0.97886177	0.97899991	0.053968123	0.5376137	0.029332062	0.77066478	2.0222830000000003	0.94281248	0.08137835	0.00065488049	1.167197	1.1847803	1.1895045	0.84378734	1.1385155	1.1408401	0.8740456	0.86555291	0.80183274	1.2	1.0581155	0.83269173	1.0847513	0.95472796	0.87897237	1.1621853000000002	1.1459354	1.0123656	0.82768129	1.1103141	1.2	121695.81	1805645.7	0.013494397	3.9698983	0.032045306	0.046227012000000005	0.049506454000000005	0.5	0.13338743	0.4664783	0.00033291023	0.18486648	0.26221157	0.0020003645000000003	0.31524337	0.008381300999999999	0.91238918	0.21111142	0.45259205	0.44089952	0.22370524	0.023199516	0.026171492	0.66258693	0.50468552	0.21130206	1.1276338	1.2380167	0.3018333	1.4549879	1.1142328	0.0053670416000000006	0.30853669	0.0082668308	0.039330994	1.9903108	0.061533154000000014	1.6511247	0.96794207	10.282181	0.72307513
0.1466822	0.98867159	0.97540449	0.05	0.6598684	0.027436107	0.8	2.0368087	0.93392282	0.068177394	0.086874244	1.6134341	1.1593243999999998	1.1949207	1.1877118999999998	1.0053645	1.1820389	1.0168323	0.87977436	0.81374917	1.2	0.90250832	0.88949673	1.1924278999999998	0.97609897	0.81801949	1.0019093	1.1902941	1.0472369	0.80485442	0.99620674	1.1949669	118559.02	1901320.0	0.013522521	4.6683572999999985	0.029040898	0.11828071	0.056494133	0.49980518	0.13930551	0.4450332	0.00034121547999999994	0.2	0.25238886	0.0010755535	0.2825455	0.0099987121	0.9775228	0.28233152	0.48913945	0.30151949	0.12235059	0.0057910729	0.0025032439000000004	0.79343254	0.59926111	0.20840155	1.1969513	1.4074786	0.3266641	1.3898793	0.95754278	0.0025478533	0.20730697	0.010063647	0.02052744	1.8619121	0.10061306	1.8741686	0.55566051	9.8841622	0.57624113
0.69828581	0.98998609	0.97163101	0.051917582	0.56936091	0.024913158	0.78541683	2.0	0.9383191	0.11141264	1e-06	1.3404061	1.199497	1.1894015	1.1997767	0.86987728	1.1546021	1.0989196	0.81290091	0.80185839	0.91250855	1.094857	0.90742647	1.190387	0.8	0.86528313	1.0305368	1.156644	1.0524267	0.80166322	0.87581223	1.1825898	121090.48	1800000.0	0.014080636	3.865986	0.03273469	0.10192768	0.047810803	0.45783136	0.18327198	0.43894031	0.00034223363	0.19864168	0.25256898	0.001209578	0.23589724	0.0091484213	0.8831846999999999	0.15009954	0.4239472	0.56214174	0.14574209	0.009351862	0.010677526	0.52641474	0.5142816	0.21840259	1.1530606	1.5850030000000002	1e-06	1.1701712	1.6238875	0.046547369000000005	0.28979518	0.012559826	0.035479038	1.9682514	1e-06	1.631407	1.1387644	9.2699936	0.54344692
0.42876667	0.98475565	0.97232192	0.059974552	0.54507339	0.030280857	0.76109692	2.0953276	0.93431947	0.029736044	0.041273557	1.2735947	1.1544366	1.1896903	1.0798832	0.97277101	1.1593477	0.92472575	0.81467983	0.80579821	1.1296462	0.96159506	1.0270873	0.99511807	0.83878809	1.1487571	0.99688409	1.1940078	1.1401365	0.8	1.0742843999999998	1.1903752	117066.81	1848745.6	0.014309559	4.1135421	0.032239256	0.095104318	0.08712214900000001	0.49475241	0.14879729	0.44317368	0.00034959483999999995	0.17606625	0.27284337	0.0019567456	0.2368895	0.008030527800000001	0.84318436	0.30608072	0.4816452	0.51362355	0.34156553	0.0037697978	0.01424041	0.52351362	0.57756058	0.21526746	1.2734447	1.2893007	0.23656784	1.3519762	1.0071134	0.0054544816	0.048460423	0.015506642	0.026160028	1.7906491000000002	0.20021675	1.7237490000000002	0.89366763	9.6612231	0.59679983
0.095511457	0.98913906	0.97284076	0.054851796	0.48430583	0.026710493	0.8	2.1751842	0.91336613	0.08476250699999999	0.053008161	1.7665948	1.1749649	1.1868803999999995	0.8	0.94962627	1.1872576	0.98096608	0.87592854	0.80216575	0.84753032	1.0392786	1.1617836	1.1003473	0.87462547	1.2	1.0864851999999998	1.1486277	0.92867381	0.8	1.1577782	1.1957881	122104.57	1896890.1	0.012773018999999998	4.329062	0.034381108	0.10893179	0.12675905	0.49498839	0.13953614	0.4403581	0.00035226083	0.2	0.25	0.0012247299	0.23792939	0.0095373645	0.95932349	0.21364121	0.60022362	0.47850521	0.006803678499999999	0.032265082	0.030739085	0.56474896	0.60754075	0.22657992	1.272838	1.2696542	0.71973571	0.9740036	1.4766598	0.0028007161	0.18477183	0.07901103799999999	0.069869214	1.965939	1e-06	1.8399636	0.61217111	9.4708743	0.43812761
0.41704474	0.98363189	0.97330281	0.060067937	0.49648433	0.027222556	0.75543128	2.0665855	0.9372262	0.010239197	0.056334313	1.3533229	1.2	1.183862	1.1154308000000002	1.041523	1.0998355	0.97644078	0.81148391	0.83337872	0.99372174	0.89621342	0.8	0.8	1.1814267	0.97083707	0.87195444	1.1993074	1.2	0.80378455	1.1159018	1.184465	118748.52	1932793.3	0.013452175	4.3067496	0.031922621	0.070542717	0.11987533	0.49737448	0.1602377	0.391717	0.00035556885	0.17495848	0.2544327	0.0012397032	0.24692064	0.0079643228	0.96552024	0.35248909	0.51760988	0.36783412	0.39338392	0.005588499	0.0063383236	0.44467878	0.59026868	0.15903911	1.0711435	1.3050325	0.35151412	1.0118016	1.0661011	0.023754022000000003	0.17549479999999998	0.070998582	0.039365146	1.9224483	0.24290458	1.7845409	0.73461274	10.475809	0.45589394
